Courses List for Exchange-in students_Sem 1 of 2025-2026,,,,,,,,,,,,
"Sorted by Offering Unit, Offering Programme & Course Code",,,,,,,,,,as of 20250520,,
"Offering
Unit","Offering
Programme",Course Code,Course Name,"Units
(Credits)",Teachers,Schedule,Hours,"Course
Category",Medium of Instruction (MOI),Remark,,
FST,FM,MATH4113,Selected Topics in Applied Analysis (1001),3,Prof. Qiang ZHANG,Tue 10:00-11:50,2,ME,English,,,
FST,FM,MATH4113,Selected Topics in Applied Analysis (1001),3,Prof. Qiang ZHANG,Mon 15:00-15:50,1,ME,English,,,
FST,FM,STAT2023,Advanced Probability (1001),3,Dr. Peng DR. JIN,Tue 10:00-11:50,2,ME,English,,,
FST,FM,STAT2023,Advanced Probability (1001),3,Dr. Peng DR. JIN,Wed 11:00-11:50,1,ME,English,,,
FST,FM,STAT2063,Probability Theory (1002),3,Prof. Jianglun WU,Mon 10:00-11:50,2,MR,English,,,
FST,FM,STAT2063,Probability Theory (1002),3,Prof. Jianglun WU,Wed 9:00-9:50,1,MR,English,,,
FST,FS,BIOL2063,Biochemistry (1001),3,Dr. Yue LUO,Tue 14:00-15:50,2,MR,English,,,
FST,FS,BIOL2063,Biochemistry (1001),3,Dr. Yue LUO,Wed 13:00-13:50,1,MR,English,,,
FST,FS,BIOL2073,Physiology (1001),3,Dr. Esther Yan Qin TAN,Mon 9:00-10:50,2,MR,English,,,
FST,FS,BIOL2073,Physiology (1001),3,Dr. Esther Yan Qin TAN,Fri 13:00-13:50,1,MR,English,,,
FST,FS,CHEM2033,Analytical Chemistry (1001),3,Dr. Ya WANG,Mon 10:00-11:50,2,MR,English,,,
FST,FS,CHEM2033,Analytical Chemistry (1001),3,Dr. Ya WANG,Tue 10:00-10:50,1,MR,English,,,
FST,FS,FOOD1013,Food Appreciation (1001),3,Dr. Wenmeng HE,Fri 10:00-11:50,2,FE,English,,,
FST,FS,FOOD1013,Food Appreciation (1001),3,Dr. Wenmeng HE,Tue 13:00-13:50,1,FE,English,,,
FST,FS,FOOD1023,Application of Chemistry in Society (1001),3,Dr. Ya WANG,Fri 10:00-11:50,2,FE,English,,,
FST,FS,FOOD1023,Application of Chemistry in Society (1001),3,Dr. Ya WANG,Tue 13:00-13:50,1,FE,English,,,
FST,FS,FOOD1033,Introduction to Food Science (1001),3,Dr. Wenmeng HE,Tue 10:00-11:50,2,MR,English,,,
FST,FS,FOOD1033,Introduction to Food Science (1001),3,Dr. Wenmeng HE,Wed 11:00-11:50,1,MR,English,,,
FST,FS,FOOD1053,Food Science in Daily Life (1001),3,Dr. Raymond Xiaoyu LUO,Tue 8:00-9:50,2,FE,English,,,
FST,FS,FOOD1053,Food Science in Daily Life (1001),3,Dr. Raymond Xiaoyu LUO,Thu 13:00-13:50,1,FE,English,,,
FST,FS,FOOD3003,Food Analysis (1001),3,Prof. Bo LEI,Thu 15:00-16:50,2,MR,English,,,
FST,FS,FOOD3003,Food Analysis (1001),3,Prof. Bo LEI,Wed 11:00-11:50,1,MR,English,,,
FST,FS,FOOD3013,Nutrition (1001),3,Dr. Esther Yan Qin TAN,Thu 10:00-11:50,2,MR,English,,,
FST,FS,FOOD3013,Nutrition (1001),3,Dr. Esther Yan Qin TAN,Tue 14:00-14:50,1,MR,English,,,
FST,FS,FOOD3033,Chemical and Food Analysis Laboratory (1001),3,Prof. Bo LEI,Fri 13:00-17:50,5,MR,English,,,
FST,FS,FOOD4013,Meat and Dairy Science (1001),3,Dr. Raymond Xiaoyu LUO,Mon 15:00-16:50,2,ME,English,,,
FST,FS,FOOD4013,Meat and Dairy Science (1001),3,Dr. Raymond Xiaoyu LUO,Wed 13:00-13:50,1,ME,English,,,
FST,FS,FOOD4113,Food Microbiology and Food Safety Laboratory (1001),3,Prof. Bruce Baojun XU,Tue 14:00-18:50,5,ME,English,,,
FST,FS,GTSC2103,Lifestyle and Health (1001),3,Dr. Esther Yan Qin TAN,Tue 8:00-9:50,2,GE2021,English,,,
FST,FS,GTSC2103,Lifestyle and Health (1001),3,Dr. Esther Yan Qin TAN,Thu 13:00-13:50,1,GE2021,English,,,
FST,FS,GTSC2103,Lifestyle and Health (1002),3,Dr. Yue LUO,Mon 13:00-14:50,2,GE2021,English,,,
FST,FS,GTSC2103,Lifestyle and Health (1002),3,Dr. Yue LUO,Thu 14:00-14:50,1,GE2021,English,,,
FST,FS,GTSU2053,Food Security and Sustainability (1001),3,Dr. Yue LUO,Tue 8:00-9:50,2,GE2021,English,,,
FST,FS,GTSU2053,Food Security and Sustainability (1001),3,Dr. Yue LUO,Thu 13:00-13:50,1,GE2021,English,,,
FST,FS,SCIT1023,Laboratory Safety (1002),1,Prof. Bruce Baojun XU,Thu 9:00-10:50,2,MR,English,,,
FST,FS,STAT1013,Introduction to Probability and Statistics (1002),3,Ms. Youmei LIU,Fri 15:00-16:50,2,MR,English,,,
FST,FS,STAT1013,Introduction to Probability and Statistics (1002),3,Ms. Youmei LIU,Thu 16:00-16:50,1,MR,English,,,
FST,STAT,AI2033,Probability and Statistics (1001),3,Ms. Garbo Jia HU,Mon 13:00-14:50,2,FE,English,,,
FST,STAT,AI2033,Probability and Statistics (1001),3,Ms. Garbo Jia HU,Thu 14:00-14:50,1,FE,English,,,
FST,STAT,COMP1023,Foundations of C Programming (1005),3,Prof. Ivan Yuhui DENG,Tue 10:00-11:50,2,MR,English,,,
FST,STAT,COMP1023,Foundations of C Programming (1005),3,Prof. Ivan Yuhui DENG,Thu 11:00-11:50,1,MR,English,,,
FST,STAT,COMP1023,Foundations of C Programming (1006),3,Dr. Timothy Jingjin WU,Tue 10:00-11:50,2,MR,English,,,
FST,STAT,COMP1023,Foundations of C Programming (1006),3,Dr. Timothy Jingjin WU,Thu 11:00-11:50,1,MR,English,,,
FST,STAT,GCAP3183,Interdisciplinary Modeling Projects (1001),3,Dr. Timothy Jingjin WU,Wed 10:00-11:50,2,GE2021,English,,,
FST,STAT,GCAP3183,Interdisciplinary Modeling Projects (1001),3,Dr. Timothy Jingjin WU,Mon 9:00-9:50,1,GE2021,English,,,
FST,STAT,GCAP3183,Interdisciplinary Modeling Projects (1002),3,Ms. Guoqiu ZHANG,Fri 13:00-14:50,2,GE2021,English,,,
FST,STAT,GCAP3183,Interdisciplinary Modeling Projects (1002),3,Ms. Guoqiu ZHANG,Wed 11:00-11:50,1,GE2021,English,,,
FST,STAT,GFQR1023,Data Analytics for Business (1001),3,Dr. Qiong LI,Tue 8:00-9:50,2,GE2021,English,,,
FST,STAT,GFQR1023,Data Analytics for Business (1001),3,Dr. Qiong LI,Thu 13:00-13:50,1,GE2021,English,,,
FST,STAT,GFQR1023,Data Analytics for Business (1002),3,Dr. Ahmed Abdelnabi Mohamed Mohamed Attia ELSAWAH,Mon 13:00-14:50,2,GE2021,English,,,
FST,STAT,GFQR1023,Data Analytics for Business (1002),3,Dr. Ahmed Abdelnabi Mohamed Mohamed Attia ELSAWAH,Thu 14:00-14:50,1,GE2021,English,,,
FST,STAT,GFQR1023,Data Analytics for Business (1003),3,Dr. Jiajuan LIANG,Fri 10:00-11:50,2,GE2021,English,,,
FST,STAT,GFQR1023,Data Analytics for Business (1003),3,Dr. Jiajuan LIANG,Tue 13:00-13:50,1,GE2021,English,,,
FST,STAT,GFQR1023,Data Analytics for Business (1004),3,Ms. Xiebing SONG,Fri 10:00-11:50,2,GE2021,English,,,
FST,STAT,GFQR1023,Data Analytics for Business (1004),3,Ms. Xiebing SONG,Tue 13:00-13:50,1,GE2021,English,,,
FST,STAT,GFQR1033,Statistics in Our Daily Life (1001),3,Ms. Garbo Jia HU,Tue 8:00-9:50,2,GE2021,English,,,
FST,STAT,GFQR1033,Statistics in Our Daily Life (1001),3,Ms. Garbo Jia HU,Thu 13:00-13:50,1,GE2021,English,,,
FST,STAT,GFQR1033,Statistics in Our Daily Life (1002),3,Dr. Qiong LI,Mon 13:00-14:50,2,GE2021,English,,,
FST,STAT,GFQR1033,Statistics in Our Daily Life (1002),3,Dr. Qiong LI,Thu 14:00-14:50,1,GE2021,English,,,
FST,STAT,GFQR1033,Statistics in Our Daily Life (1003),3,Dr. Dennis Chin-Wing CHEUNG,Fri 10:00-11:50,2,GE2021,English,,,
FST,STAT,GFQR1033,Statistics in Our Daily Life (1003),3,Dr. Dennis Chin-Wing CHEUNG,Tue 13:00-13:50,1,GE2021,English,,,
FST,STAT,GFQR1033,Statistics in Our Daily Life (1004),3,Ms. Youmei LIU,Mon 13:00-14:50,2,GE2021,English,,,
FST,STAT,GFQR1033,Statistics in Our Daily Life (1004),3,Ms. Youmei LIU,Thu 14:00-14:50,1,GE2021,English,,,
FST,STAT,MATH1003,Linear Algebra (1001),3,Dr. Xinwei DU,Tue 10:00-11:50,2,MR,English,,,
FST,STAT,MATH1003,Linear Algebra (1001),3,Dr. Xinwei DU,Fri 16:00-16:50,1,MR,English,,,
FST,STAT,MATH1003,Linear Algebra (1002),3,Ms. Xiebing SONG,Thu 10:00-11:50,2,MR,English,,,
FST,STAT,MATH1003,Linear Algebra (1002),3,Ms. Xiebing SONG,Mon 17:00-17:50,1,MR,English,,,
FST,STAT,MATH1053,Linear Algebra I (1004),3,Dr. Xinwei DU,Thu 8:00-9:50,2,MR,English,,,
FST,STAT,MATH1053,Linear Algebra I (1004),3,Dr. Xinwei DU,Tue 17:00-17:50,1,MR,English,,,
FST,STAT,MATH1053,Linear Algebra I (1005),3,Dr. Yuxuan LIN,Thu 8:00-9:50,2,MR,English,,,
FST,STAT,MATH1053,Linear Algebra I (1005),3,Dr. Yuxuan LIN,Tue 14:00-14:50,1,MR,English,,,
FST,STAT,MATH1073,Calculus I (1004),3,Dr. Min ZHOU,Wed 9:00-10:50,2,MR,English,,,
FST,STAT,MATH1073,Calculus I (1004),3,Dr. Min ZHOU,Tue 14:00-14:50,1,MR,English,,,
FST,STAT,MATH1073,Calculus I (1005),3,STAT New Teacher 1,Wed 9:00-10:50,2,MR,English,,,
FST,STAT,MATH1073,Calculus I (1005),3,STAT New Teacher 1,Tue 17:00-17:50,1,MR,English,,,
FST,STAT,MATH1123,Calculus for Science and Engineering (1001),3,Dr. Min ZHOU,Thu 10:00-11:50,2,MR,English,,,
FST,STAT,MATH1123,Calculus for Science and Engineering (1001),3,Dr. Min ZHOU,Mon 11:00-11:50,1,MR,English,,,
FST,STAT,MATH1123,Calculus for Science and Engineering (1002),3,STAT New Teacher 1,Tue 10:00-11:50,2,MR,English,,,
FST,STAT,MATH1123,Calculus for Science and Engineering (1002),3,STAT New Teacher 1,Wed 13:00-13:50,1,MR,English,,,
FST,STAT,MATH3163,Real Analysis (1001),3,Dr. Min ZHOU,Tue 16:00-17:50,2,MR,English,,,
FST,STAT,MATH3163,Real Analysis (1001),3,Dr. Min ZHOU,Mon 10:00-10:50,1,MR,English,,,
FST,STAT,MATH3163,Real Analysis (1002),3,Dr. Zhengjun JIANG,Tue 16:00-17:50,2,MR,English,,,
FST,STAT,MATH3163,Real Analysis (1002),3,Dr. Zhengjun JIANG,Mon 11:00-11:50,1,MR,English,,,
FST,STAT,MATH3173,Applied Stochastic Process (1005),3,Dr. Zhengjun JIANG,Wed 10:00-11:50,2,MR,English,,,
FST,STAT,MATH3173,Applied Stochastic Process (1005),3,Dr. Zhengjun JIANG,Mon 15:00-15:50,1,MR,English,,,
FST,STAT,MATH3173,Applied Stochastic Process (1006),3,Dr. Bohai ZHANG,Mon 16:00-17:50,2,MR,English,,,
FST,STAT,MATH3173,Applied Stochastic Process (1006),3,Dr. Bohai ZHANG,Wed 10:00-10:50,1,MR,English,,,
FST,STAT,MATH4043,Actuarial Mathematics (1001),3,Ms. Xiebing SONG,Tue 10:00-11:50,2,ME,English,,,
FST,STAT,MATH4043,Actuarial Mathematics (1001),3,Ms. Xiebing SONG,Fri 15:00-15:50,1,ME,English,,,
FST,STAT,OR3003,Logistics (1001),3,Ms. Garbo Jia HU,Fri 15:00-16:50,2,ME,English,,,
FST,STAT,OR3003,Logistics (1001),3,Ms. Garbo Jia HU,Mon 10:00-10:50,1,ME,English,,,
FST,STAT,OR4023,Optimization (1003),3,Prof. Ivan Yuhui DENG,Fri 15:00-16:50,2,MR,English,,,
FST,STAT,OR4023,Optimization (1003),3,Prof. Ivan Yuhui DENG,Thu 10:00-10:50,1,MR,English,,,
FST,STAT,OR4023,Optimization (1004),3,Dr. Timothy Jingjin WU,Tue 15:00-16:50,2,MR,English,,,
FST,STAT,OR4023,Optimization (1004),3,Dr. Timothy Jingjin WU,Thu 9:00-9:50,1,MR,English,,,
FST,STAT,OR4033,Network and Transportation Models (1001),3,Dr. Dennis Chin-Wing CHEUNG,Mon 15:00-16:50,2,ME,English,,,
FST,STAT,OR4033,Network and Transportation Models (1001),3,Dr. Dennis Chin-Wing CHEUNG,Wed 9:00-9:50,1,ME,English,,,
FST,STAT,STAT2003,Advanced Statistics (1001),3,Dr. Chuoxin MA,Wed 10:00-11:50,2,MR,English,,,
FST,STAT,STAT2003,Advanced Statistics (1001),3,Dr. Chuoxin MA,Mon 11:00-11:50,1,MR,English,,,
FST,STAT,STAT2003,Advanced Statistics (1002),3,Dr. Jiajuan LIANG,Thu 16:00-17:50,2,MR,English,,,
FST,STAT,STAT2003,Advanced Statistics (1002),3,Dr. Jiajuan LIANG,Wed 10:00-10:50,1,MR,English,,,
FST,STAT,STAT3003,Survey Sampling (1001),3,Ms. Garbo Jia HU,Fri 10:00-11:50,2,FE,English,,,
FST,STAT,STAT3003,Survey Sampling (1001),3,Ms. Garbo Jia HU,Tue 13:00-13:50,1,FE,English,,,
FST,STAT,STAT3053,Computer-Aided Data Analysis (for Non-STAT students) (1001),3,Ms. Xiebing SONG,Mon 13:00-14:50,2,FE,English,,,
FST,STAT,STAT3053,Computer-Aided Data Analysis (for Non-STAT students) (1001),3,Ms. Xiebing SONG,Thu 14:00-14:50,1,FE,English,,,
FST,STAT,STAT3073,Statistical Computing (1001),3,Dr. Bohai ZHANG,Thu 15:00-16:50,2,MR,English,,,
FST,STAT,STAT3073,Statistical Computing (1001),3,Dr. Bohai ZHANG,Wed 13:00-13:50,1,MR,English,,,
FST,STAT,STAT3073,Statistical Computing (1002),3,Dr. Ping HE,Thu 15:00-16:50,2,MR,English,,,
FST,STAT,STAT3073,Statistical Computing (1002),3,Dr. Ping HE,Fri 17:00-17:50,1,MR,English,,,
FST,STAT,STAT4013,Multivariate Analysis (1001),3,Dr. Xiaoling PENG,Mon 16:00-17:50,2,MR,English,,,
FST,STAT,STAT4013,Multivariate Analysis (1001),3,Dr. Xiaoling PENG,Fri 13:00-13:50,1,MR,English,,,
FST,STAT,STAT4013,Multivariate Analysis (1002),3,Dr. Jiajuan LIANG,Tue 15:00-16:50,2,MR,English,,,
FST,STAT,STAT4013,Multivariate Analysis (1002),3,Dr. Jiajuan LIANG,Wed 13:00-13:50,1,MR,English,,,
FST,STAT,STAT4053,Survival Analysis (1001),3,Dr. Peng SU,Thu 10:00-11:50,2,ME,English,,,
FST,STAT,STAT4053,Survival Analysis (1001),3,Dr. Peng SU,Tue 15:00-15:50,1,ME,English,,,
FST,STAT,STAT4073,Data Mining (1003),3,Dr. Yujia HU,Thu 10:00-11:50,2,ME,English,,,
FST,STAT,STAT4073,Data Mining (1003),3,Dr. Yujia HU,Tue 11:00-11:50,1,ME,English,,,
SCC,AIM,AIM3143,Special Topics in Animation and Interactive Media Subjects (1001),3,SCC AIM New Teacher 1,Tue 19:00-21:50,3,FE,English,,,
SCC,AIM,GD3XX3,Special Topics in Game Design Projects (1001),3,SCC AIM New Teacher 1,Wed 19:00-21:50,3,FE,English,,,
SCC,AIM,MAD3103,Computer Game Design (1002),3,SCC AIM New Teacher 1,Mon 19:00-21:50,3,FE,English,,,
SCC,CCM,CCM2123,Past to Present State of Arts in Cultural Industries (1001),3,Dr. Purrie Pui-Yee NG,Mon 13:00-14:50,2,FE,English,,,
SCC,CCM,CCM2123,Past to Present State of Arts in Cultural Industries (1001),3,Dr. Purrie Pui-Yee NG,Thu 14:00-14:50,1,FE,English,,,
SCC,CCM,CCM3033,International Cultural Trade (1001),3,Dr. Xi WANG,Tue 10:00-11:50,2,MR,English,To be reviewed case by case (basic proficiency of CCM is required),,
SCC,CCM,CCM3033,International Cultural Trade (1001),3,Dr. Xi WANG,Wed 13:00-13:50,1,MR,English,To be reviewed case by case (basic proficiency of CCM is required),,
SCC,CCM,CCM3083,"Culture, Creativity and Management in Chinese Cities (1001)",3,Ms. K.K Wanqi WAN,Thu 15:00-16:50,2,ME,English,To be reviewed case by case (basic proficiency of CCM is required),,
SCC,CCM,CCM3083,"Culture, Creativity and Management in Chinese Cities (1001)",3,Ms. K.K Wanqi WAN,Wed 10:00-10:50,1,ME,English,To be reviewed case by case (basic proficiency of CCM is required),,
SCC,CCM,CCM3163,Principles of Creative Arts Management (1002),3,Dr. Geuntae PARK,Mon 13:00-14:50,2,FE,English,,,
SCC,CCM,CCM3163,Principles of Creative Arts Management (1002),3,Dr. Geuntae PARK,Thu 14:00-14:50,1,FE,English,,,
SCC,CCM,CCM3173,Concepts of Contemporary Arts in Cultural Industries (1001),3,Ms. Yurui HU,Tue 19:00-21:50,3,FE,English,,,
SCC,CCM,CCM3203,AI-Driven Curation: Enhancing Museum Experiences (1001),3,Dr. Geuntae PARK,Mon 10:00-11:50,2,ME,English,To be reviewed case by case (basic proficiency of CCM is required),,
SCC,CCM,CCM3203,AI-Driven Curation: Enhancing Museum Experiences (1001),3,Dr. Geuntae PARK,Thu 17:00-17:50,1,ME,English,To be reviewed case by case (basic proficiency of CCM is required),,
SCC,CCM,CCM4103,Applied Semiotics for the Cultural Entrepreneur and Manager (1001),3,Dr. Iceman Hoi Yung LEUNG,Tue 14:00-16:50,3,MR,English,To be reviewed case by case (basic proficiency of CCM is required),,
SCC,CCM,GTCU2023,"Culture and Art - Images, Objects, Themes (1001)",3,Dr. Purrie Pui-Yee NG,Wed 19:00-21:50,3,GE2021,English,,,
SCC,CCM,TEM2003,Introduction to Hospitality and Tourism (1001),3,Ms. K.K Wanqi WAN,Fri 10:00-11:50,2,FE,English,,,
SCC,CCM,TEM2003,Introduction to Hospitality and Tourism (1001),3,Ms. K.K Wanqi WAN,Tue 13:00-13:50,1,FE,English,,,
SCC,CTV,CTV2013,Principles of Photo Imaging (1002),3,Dr. Damien Rinaldo TOMASELLI,Mon 13:00-14:50,2,FE,English,,,
SCC,CTV,CTV2013,Principles of Photo Imaging (1002),3,Dr. Damien Rinaldo TOMASELLI,Thu 14:00-14:50,1,FE,English,,,
SCC,CTV,CTV3013,Documentary Film Production (1001),3,Mr. Max Xiao MA,Thu 19:00-21:50,3,FE,English,,,
SCC,CTV,CTV3133,Cinema and Film Culture in the Digital Era (1001),3,Dr. Qi LI,Thu 19:00-21:50,3,FE,English,,,
SCC,CTV,CTV4173,Multiple Media Narrative Writing (1001),3,Mr. Andrew William PEAT,Tue 19:00-21:50,3,FE,English,,,
SCC,CTV,TAP3013,Directing and Producing: Advance Theatre Making (1001),3,Dr. William John AITCHISON,Wed 19:00-21:50,3,FE,English,,,
SCC,CTV,TAP4003,Post-dramatic Theatre and Digital Performance Making (1001),3,Dr. William John AITCHISON,Thu 19:00-21:50,3,FE,English,,,
SCC,ELC,UCAI1003,Introduction to AI Literacy (1001),3,Dr. Donald Weston HARPER & Dr. Hui MA & Dr. Raymond Shu Tak LEE & Dr. Zhan CHEN & Prof. Matthew James SANSOM,Fri 13:00-15:50,3,GE2021,English,,,
SCC,ELC,UCAI1003,Introduction to AI Literacy (1002),3,Dr. Donald Weston HARPER & Dr. Hui MA & Dr. Thomas Canhao XU & Dr. Zhan CHEN & Prof. Matthew James SANSOM,Thu 18:00-20:50,3,GE2021,English,,,
SCC,ELC,UCAI1003,Introduction to AI Literacy (1003),3,Dr. Donald Weston HARPER & Dr. Hui MA & Dr. Wonjung LEE & Dr. Zhan CHEN & Prof. Matthew James SANSOM,Mon 8:00-10:50,3,GE2021,English,,,
SCC,GD,MAD3013,Interactive Arts and Design (1003),3,Dr. Yuhan JI,Mon 13:00-14:50,2,FE,English,,,
SCC,GD,MAD3013,Interactive Arts and Design (1003),3,Dr. Yuhan JI,Thu 14:00-14:50,1,FE,English,,,
SCC,MAD,GCAP3073,Community Festivals: Cultural Events and Management (1002),3,Ms. Edith Yueran ZHANG,Thu 19:00-21:50,3,GE2021,English,,,
SCC,MAD,GCAP3073,Community Festivals: Cultural Events and Management (1003),3,Ms. Edith Yueran ZHANG,Mon 19:00-21:50,3,GE2021,English,,,
SCC,MAD,MAD2003,Design Fundamentals (1003),3,Ms. Moke LI,Wed 19:00-21:50,3,FE,English,,,
SCC,MAD,MAD3003,Photography (1001),3,Dr. Andy Tat Keung TAM,Tue 19:00-21:50,3,FE,English,,,
SCC,MAD,MAD3073,Language for Audio-visual Design (1001),3,Ms. Edith Yueran ZHANG,Mon 13:00-15:50,3,FE,English,,,
SCC,MAD,MAD4113,Principles of Product Design and Exhibition (1001),3,Ms. Pauline Baoling HAN,Thu 19:00-21:50,3,FE,English,,,
SCC,MUS,MUS1083,Choral Studies (1001),3,Mr. Mars Siu Hong LEI,Wed 10:00-11:50,2,FE,English,,,
SCC,MUS,MUS1083,Choral Studies (1001),3,Mr. Mars Siu Hong LEI,Wed 13:00-13:50,1,FE,English,,,
SCC,MUS,MUS1103,Orchestral Studies (1001),3,Mr. Li XU,Tue 19:00-21:50,3,FE,English,,,
SCC,MUS,MUS1113,Introduction to World Music (1001),3,Dr. Leonie Xuying LI,Mon 19:00-21:50,3,FE,English,,,
SCC,MUS,MUS1123,Chamber Music Studies (1001),3,Dr. Echo Fanqin MENG,Mon 13:00-14:50,2,FE,English,,,
SCC,MUS,MUS1123,Chamber Music Studies (1001),3,Dr. Echo Fanqin MENG,Thu 14:00-14:50,1,FE,English,,,
SCC,MUS,MUS2433,Introduction to Musical Theatre (1001),3,Ms. Jie WANG,Mon 13:00-14:50,2,FE,English,,,
SCC,MUS,MUS2433,Introduction to Musical Theatre (1001),3,Ms. Jie WANG,Thu 14:00-14:50,1,FE,English,,,
SCC,MUS,MUS3003,Music Since 1945 (1001),3,Mr. Adrien Xiaobo PU,Thu 19:00-21:50,3,FE,English,,,
SCC,THEM,CCM2113,Event Planning and Management (1002),3,Dr. Purrie Pui-Yee NG,Tue 10:00-11:50,2,FE,English,,,
SCC,THEM,CCM2113,Event Planning and Management (1002),3,Dr. Purrie Pui-Yee NG,Wed 13:00-13:50,1,FE,English,,,
SCC,THEM,CCM2113,Event Planning and Management (1001),3,Dr. Purrie Pui-Yee NG,Tue 10:00-11:50,2,ME,English,To be reviewed case by case (basic proficiency of THEM is required),,
SCC,THEM,CCM2113,Event Planning and Management (1001),3,Dr. Purrie Pui-Yee NG,Wed 13:00-13:50,1,ME,English,To be reviewed case by case (basic proficiency of THEM is required),,
SCC,THEM,CCM4053,Cultural Heritage and Tourism (1001),3,Ms. K.K Wanqi WAN,Tue 15:00-16:50,2,MR,English,To be reviewed case by case (basic proficiency of THEM is required),,
SCC,THEM,CCM4053,Cultural Heritage and Tourism (1001),3,Ms. K.K Wanqi WAN,Thu 10:00-10:50,1,MR,English,To be reviewed case by case (basic proficiency of THEM is required),,
SCC,THEM,GCAP3073,Community Festivals: Cultural Events and Management (1001),3,Dr. Ho-Kai CHAN,Tue 19:00-21:50,3,GE2021,English,,,
SCC,THEM,GTCU2133,Innovation in Culture and Tourism (1001),3,Dr. Ho-Kai CHAN,Thu 19:00-21:50,3,GE2021,English,,,
SCC,THEM,THEM2003,Theme Parks and Attractions Management (1001),3,Dr. Ho-Kai CHAN,Mon 19:00-21:50,3,FE,English,,,
SCC,THEM,THEM2023,Sports Management (1002),3,Dr. Hannah Xiaonan ZHANG,Mon 19:00-21:50,3,FE,English,,,
SCC,THEM,THEM3073,"Meetings, Incentives, Conferences and Events Management (1001)",3,Dr. Xi WANG,Tue 16:00-17:50,2,MR,English,To be reviewed case by case (basic proficiency of THEM is required),,
SCC,THEM,THEM3073,"Meetings, Incentives, Conferences and Events Management (1001)",3,Dr. Xi WANG,Wed 11:00-11:50,1,MR,English,To be reviewed case by case (basic proficiency of THEM is required),,
SCC,THEM,THEM3093,Food and Beverage Outlet Design (1002),3,Dr. Liheng ZHANG,Thu 19:00-21:50,3,FE,English,,,
SCC,THEM,THEM3093,Food and Beverage Outlet Design (1001),3,Dr. Liheng ZHANG,Thu 19:00-21:50,3,ME,English,To be reviewed case by case (basic proficiency of THEM is required),,
SCC,THEM,THEM3113,Tourism Development Planning (1001),3,Dr. Liheng ZHANG,Fri 13:00-15:50,3,MR,English,To be reviewed case by case (basic proficiency of THEM is required),,
SCC,THEM,THEM4003,Strategic Management in Tourism and Hospitality (1001),3,Dr. Liheng ZHANG,Thu 9:00-11:50,3,MR,English,To be reviewed case by case (basic proficiency of THEM is required),,
SGE,CLCC,CHI10738002,Contemporary Chinese Society and Thought I (1001),3,Dr. Caroline Xiaoxiao HE & Mr. Simon Yong LIU,Tue 10:00-11:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI10738002,Contemporary Chinese Society and Thought I (1001),3,Dr. Caroline Xiaoxiao HE & Mr. Simon Yong LIU,Wed 13:00-13:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI10738002,Contemporary Chinese Society and Thought I (1002),3,Dr. Lea Zhen LUO,Tue 15:00-16:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI10738002,Contemporary Chinese Society and Thought I (1002),3,Dr. Lea Zhen LUO,Mon 11:00-11:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI10738002,Contemporary Chinese Society and Thought I (1003),3,Mr. Eric Yong YANG,Thu 10:00-11:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI10738002,Contemporary Chinese Society and Thought I (1003),3,Mr. Eric Yong YANG,Mon 17:00-17:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI10738002,Contemporary Chinese Society and Thought I (1004),3,Ms. Cherry Ling ZHENG,Wed 8:00-9:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI10738002,Contemporary Chinese Society and Thought I (1004),3,Ms. Cherry Ling ZHENG,Mon 15:00-15:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI10738002,Contemporary Chinese Society and Thought I (1005),3,Ms. Lily Lili LIANG,Wed 9:00-10:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI10738002,Contemporary Chinese Society and Thought I (1005),3,Ms. Lily Lili LIANG,Thu 11:00-11:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI10738002,Contemporary Chinese Society and Thought I (1006),3,Ms. Angela Chunhua LIU,Tue 14:00-15:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI10738002,Contemporary Chinese Society and Thought I (1006),3,Ms. Angela Chunhua LIU,Wed 9:00-9:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
